Orientation Sensor Test

-0.54,-6.54,-0.33,0.06,  	-0.00,-0.00,  	-2.57,-2.57,-2.56,-1.06,-1.07,-1.06,  	-0.11,-0.06,0.00,25.28
-0.55,-6.55,-0.33,0.05,  	-0.00,0.00,  	-2.35,-2.36,-2.35,-1.07,-1.07,-1.07,  	-0.11,-0.06,0.00,25.27
-0.57,-6.57,-0.35,0.02,  	0.00,0.00,  	-2.36,-2.36,-2.36,-1.33,-1.33,-1.33,  	-0.11,-0.06,0.00,25.28
-0.59,-6.59,-0.36,0.00,  	0.00,0.00,  	-2.27,-2.27,-2.27,-1.29,-1.29,-1.29,  	-0.11,-0.06,0.00,25.27
-0.59,-6.59,-0.38,0.00,  	-0.00,-0.01,  	-2.14,-2.14,-2.14,-1.27,-1.27,-1.27,  	-0.11,-0.06,0.00,25.27
-0.59,-6.59,-0.36,0.00,  	-0.01,-0.00,  	-2.14,-2.14,-2.14,-0.85,-0.87,-0.85,  	-0.11,-0.06,0.00,25.27
-0.59,-6.59,-0.34,0.02,  	0.00,0.01,  	-2.12,-2.12,-2.12,-1.13,-1.13,-1.13,  	-0.11,-0.06,0.00,25.27
-0.60,-6.59,-0.33,0.03,  	0.01,0.01,  	-2.01,-2.01,-2.01,-0.73,-0.73,-0.73,  	-0.11,-0.06,0.00,25.27
-0.60,-6.60,-0.30,0.03,  	-0.00,-0.01,  	-2.26,-2.26,-2.26,-0.86,-0.86,-0.86,  	-0.12,-0.06,0.00,25.27
-0.59,-6.60,-0.26,0.03,  	-0.00,0.00,  	-2.04,-2.04,-2.04,-0.62,-0.63,-0.62,  	-0.12,-0.06,0.00,25.26
-0.58,-6.58,-0.23,0.02,  	-0.00,0.00,  	-1.97,-1.97,-1.97,-0.61,-0.61,-0.61,  	-0.11,-0.06,0.00,25.26
-0.57,-6.57,-0.22,0.01,  	-0.00,0.00,  	-1.96,-1.96,-1.95,-0.80,-0.79,-0.80,  	-0.11,-0.06,0.00,25.26
-0.56,-6.57,-0.21,0.01,  	-0.00,-0.00,  	-1.95,-1.95,-1.95,-0.82,-0.82,-0.82,  	-0.11,-0.06,0.00,25.26
-0.53,-6.56,-0.18,0.01,  	-0.00,0.00,  	-1.85,-1.85,-1.85,-0.83,-0.83,-0.83,  	-0.11,-0.06,0.00,25.26
-0.51,-6.53,-0.15,0.01,  	-0.00,0.00,  	-1.69,-1.69,-1.69,-0.60,-0.60,-0.59,  	-0.11,-0.06,0.00,25.26
-0.49,-6.49,-0.15,0.01,  	-0.00,-0.01,  	-1.74,-1.74,-1.74,-0.93,-0.91,-0.93,  	-0.11,-0.06,0.00,25.26
-0.48,-6.48,-0.11,0.01,  	-0.01,-0.01,  	-1.77,-1.77,-1.77,-0.50,-0.52,-0.50,  	-0.11,-0.05,0.00,25.26
-0.45,-6.48,-0.06,0.01,  	0.00,0.02,  	-1.78,-1.78,-1.78,-0.45,-0.45,-0.45,  	-0.11,-0.05,0.00,25.26
-0.43,-6.45,-0.01,0.01,  	-0.00,-0.01,  	-1.70,-1.70,-1.70,-0.22,-0.23,-0.22,  	-0.11,-0.05,0.00,25.26
-0.40,-6.43,0.03,0.01,  	-0.00,-0.00,  	-1.67,-1.68,-1.67,-0.27,-0.27,-0.27,  	-0.11,-0.05,0.00,25.26
-0.37,-6.37,0.07,0.01,  	-0.00,0.01,  	-1.64,-1.64,-1.64,-0.38,-0.37,-0.38,  	-0.11,-0.05,0.00,25.26
-0.34,-6.34,0.13,0.02,  	0.00,-0.01,  	-1.52,-1.53,-1.52,-0.18,-0.19,-0.18,  	-0.11,-0.05,0.00,25.26
-0.30,-6.34,0.17,0.02,  	-0.00,0.01,  	-1.51,-1.51,-1.51,-0.16,-0.16,-0.16,  	-0.11,-0.05,0.00,25.26
-0.26,-6.30,0.21,0.02,  	-0.00,-0.00,  	-1.38,-1.38,-1.38,-0.21,-0.21,-0.21,  	-0.11,-0.05,0.00,25.25
-0.22,-6.26,0.25,0.02,  	-0.00,-0.00,  	-1.40,-1.39,-1.39,-0.28,-0.28,-0.28,  	-0.11,-0.05,0.00,25.26
-0.17,-6.17,0.29,0.02,  	0.00,-0.00,  	-1.22,-1.23,-1.22,-0.31,-0.31,-0.31,  	-0.11,-0.05,0.00,25.25
-0.13,-6.13,0.31,0.01,  	0.01,-0.00,  	-1.34,-1.33,-1.34,-0.38,-0.38,-0.38,  	-0.11,-0.05,0.00,25.25
-0.09,-6.13,0.36,0.01,  	-0.01,0.01,  	-1.35,-1.35,-1.35,-0.39,-0.39,-0.39,  	-0.11,-0.05,0.00,25.26
-0.06,-6.09,0.41,0.01,  	0.01,-0.01,  	-1.40,-1.40,-1.40,-0.20,-0.20,-0.20,  	-0.11,-0.05,0.00,25.26
-0.05,-6.06,0.42,0.01,  	0.01,0.00,  	-1.47,-1.46,-1.47,-0.13,-0.13,-0.13,  	-0.11,-0.05,0.00,25.26
-0.03,-6.03,0.42,0.02,  	0.01,-0.00,  	-1.63,-1.63,-1.63,-0.73,-0.72,-0.73,  	-0.11,-0.05,0.00,25.26
-0.01,-6.01,0.44,0.02,  	-0.00,0.01,  	-1.66,-1.66,-1.66,-0.53,-0.54,-0.53,  	-0.10,-0.04,0.00,25.26
-0.00,-6.01,0.47,0.02,  	-0.01,0.00,  	-1.67,-1.67,-1.67,-0.51,-0.51,-0.51,  	-0.10,-0.04,0.00,25.26
-0.00,-6.00,0.48,0.02,  	-0.00,-0.00,  	-1.72,-1.72,-1.72,-0.34,-0.35,-0.34,  	-0.10,-0.04,0.00,25.26
0.02,-6.00,0.50,0.01,  	0.00,-0.00,  	-1.85,-1.85,-1.85,-0.56,-0.55,-0.56,  	-0.10,-0.04,0.00,25.26
0.05,-5.95,0.50,0.01,  	0.00,0.00,  	-1.42,-1.43,-1.42,-0.74,-0.72,-0.74,  	-0.10,-0.04,0.00,25.26
0.08,-5.92,0.52,0.02,  	-0.01,0.01,  	-1.49,-1.49,-1.49,-0.54,-0.55,-0.54,  	-0.10,-0.04,0.00,25.26
0.09,-5.92,0.56,0.02,  	-0.00,-0.01,  	-1.50,-1.50,-1.50,-0.52,-0.52,-0.52,  	-0.10,-0.04,0.00,25.26
0.11,-5.91,0.59,0.02,  	0.00,-0.00,  	-1.63,-1.62,-1.62,-0.22,-0.22,-0.22,  	-0.10,-0.04,0.00,25.26
0.11,-5.89,0.59,0.02,  	0.01,-0.00,  	-1.55,-1.55,-1.55,-0.41,-0.40,-0.41,  	-0.10,-0.04,0.00,25.26
0.13,-5.87,0.57,0.02,  	0.01,-0.00,  	-1.70,-1.71,-1.70,-1.01,-0.99,-1.01,  	-0.10,-0.04,0.00,25.26
0.13,-5.87,0.56,0.02,  	-0.00,0.01,  	-1.83,-1.83,-1.83,-0.93,-0.93,-0.93,  	-0.10,-0.04,0.00,25.26
0.12,-5.87,0.55,0.02,  	-0.01,0.00,  	-1.85,-1.85,-1.85,-0.92,-0.92,-0.92,  	-0.10,-0.04,0.00,25.26
0.11,-5.88,0.53,0.02,  	0.00,-0.01,  	-1.97,-1.97,-1.97,-0.99,-0.99,-0.99,  	-0.10,-0.04,0.00,25.27
0.09,-5.89,0.53,0.02,  	-0.00,0.00,  	-2.02,-2.01,-2.01,-0.98,-0.98,-0.98,  	-0.10,-0.04,0.00,25.27
0.10,-5.90,0.55,0.02,  	0.01,-0.01,  	-1.80,-1.82,-1.80,-0.56,-0.57,-0.56,  	-0.10,-0.04,0.00,25.26
0.10,-5.90,0.53,0.02,  	-0.01,0.01,  	-1.87,-1.87,-1.87,-0.91,-0.89,-0.91,  	-0.10,-0.04,0.00,25.26
0.08,-5.90,0.54,0.02,  	-0.01,0.00,  	-1.88,-1.88,-1.88,-0.95,-0.95,-0.95,  	-0.10,-0.04,0.00,25.26
0.08,-5.92,0.52,0.02,  	0.01,-0.00,  	-2.01,-2.00,-2.00,-0.68,-0.68,-0.68,  	-0.10,-0.04,0.00,25.26
0.10,-5.92,0.51,0.02,  	-0.02,0.02,  	-1.79,-1.80,-1.79,-1.07,-1.05,-1.07,  	-0.10,-0.04,0.00,25.26
0.09,-5.90,0.52,0.01,  	0.01,-0.01,  	-1.67,-1.68,-1.67,-0.92,-0.93,-0.92,  	-0.10,-0.04,0.00,25.26
0.09,-5.91,0.52,0.01,  	0.00,0.00,  	-1.97,-1.97,-1.97,-0.70,-0.70,-0.70,  	-0.10,-0.04,0.00,25.26
0.09,-5.91,0.51,0.01,  	0.01,-0.00,  	-1.95,-1.95,-1.95,-0.68,-0.68,-0.67,  	-0.10,-0.04,0.00,25.26
0.08,-5.91,0.51,0.01,  	-0.01,0.01,  	-1.92,-1.92,-1.91,-0.97,-0.96,-0.97,  	-0.10,-0.04,0.00,25.27
0.08,-5.92,0.52,0.02,  	-0.00,-0.00,  	-2.16,-2.15,-2.16,-0.81,-0.81,-0.81,  	-0.10,-0.04,0.00,25.27
0.06,-5.92,0.52,0.02,  	-0.01,0.00,  	-1.93,-1.93,-1.93,-0.70,-0.70,-0.70,  	-0.10,-0.04,0.00,25.26
0.06,-5.94,0.55,0.02,  	0.01,-0.01,  	-2.00,-2.00,-2.00,-0.70,-0.70,-0.70,  	-0.10,-0.04,0.00,25.26
0.03,-5.94,0.55,0.02,  	0.00,0.00,  	-2.06,-2.06,-2.06,-0.43,-0.44,-0.43,  	-0.10,-0.04,0.00,25.26
0.03,-5.97,0.52,0.02,  	-0.01,0.01,  	-2.15,-2.14,-2.15,-0.74,-0.72,-0.74,  	-0.10,-0.04,0.00,25.27
0.03,-5.97,0.51,0.02,  	-0.01,0.00,  	-1.91,-1.92,-1.91,-1.03,-1.02,-1.03,  	-0.10,-0.04,0.00,25.27
0.03,-5.97,0.51,0.02,  	0.01,-0.01,  	-1.91,-1.91,-1.90,-0.84,-0.84,-0.84,  	-0.10,-0.04,0.00,25.26
0.03,-5.97,0.52,0.01,  	0.01,-0.00,  	-1.91,-1.91,-1.90,-0.83,-0.83,-0.82,  	-0.10,-0.04,0.00,25.26
0.03,-5.97,0.52,0.01,  	0.01,0.00,  	-1.88,-1.88,-1.88,-0.59,-0.59,-0.59,  	-0.10,-0.04,0.00,25.26
0.03,-5.97,0.53,0.01,  	0.01,0.00,  	-1.91,-1.90,-1.90,-0.72,-0.71,-0.72,  	-0.10,-0.04,0.00,25.26
0.04,-5.97,0.55,0.01,  	-0.01,0.01,  	-1.91,-1.91,-1.90,-0.67,-0.68,-0.67,  	-0.10,-0.04,0.00,25.26
0.05,-5.95,0.57,0.01,  	-0.01,0.01,  	-1.78,-1.78,-1.78,-0.49,-0.49,-0.49,  	-0.10,-0.04,0.00,25.26
0.06,-5.94,0.57,0.01,  	0.02,-0.01,  	-1.69,-1.69,-1.69,-0.68,-0.67,-0.68,  	-0.10,-0.04,0.00,25.26
0.06,-5.94,0.58,0.01,  	-0.01,0.01,  	-1.68,-1.68,-1.68,-0.70,-0.69,-0.70,  	-0.10,-0.04,0.00,25.26
0.08,-5.94,0.58,0.01,  	0.00,-0.01,  	-1.83,-1.82,-1.83,-0.64,-0.64,-0.64,  	-0.10,-0.04,0.00,25.26
0.08,-5.92,0.55,0.01,  	-0.01,0.00,  	-1.66,-1.67,-1.66,-0.77,-0.77,-0.77,  	-0.10,-0.04,0.00,25.26
0.08,-5.92,0.55,0.01,  	-0.01,0.00,  	-1.83,-1.82,-1.83,-1.10,-1.09,-1.10,  	-0.10,-0.04,0.00,25.26
0.08,-5.92,0.57,0.01,  	-0.01,0.01,  	-1.88,-1.88,-1.88,-0.91,-0.91,-0.91,  	-0.10,-0.04,0.00,25.26
0.09,-5.92,0.57,0.01,  	0.01,-0.01,  	-1.94,-1.93,-1.94,-0.39,-0.42,-0.39,  	-0.10,-0.04,0.00,25.26
0.09,-5.91,0.58,0.01,  	-0.01,0.01,  	-1.64,-1.65,-1.64,-0.77,-0.76,-0.77,  	-0.10,-0.04,0.00,25.26
0.09,-5.91,0.60,0.01,  	0.01,-0.01,  	-1.85,-1.85,-1.85,-0.61,-0.61,-0.60,  	-0.10,-0.04,0.00,25.26
0.09,-5.91,0.62,0.01,  	0.00,0.00,  	-1.85,-1.85,-1.85,-0.51,-0.51,-0.50,  	-0.10,-0.04,0.00,25.26
0.10,-5.90,0.63,0.01,  	0.01,-0.01,  	-1.72,-1.73,-1.72,-0.55,-0.55,-0.55,  	-0.10,-0.04,0.00,25.26
0.11,-5.90,0.62,0.02,  	-0.00,0.01,  	-1.71,-1.71,-1.71,-0.56,-0.56,-0.56,  	-0.10,-0.04,0.00,25.26
0.13,-5.89,0.61,0.02,  	-0.01,0.00,  	-1.72,-1.72,-1.72,-0.87,-0.86,-0.87,  	-0.10,-0.04,0.00,25.26
0.14,-5.87,0.62,0.02,  	-0.01,0.00,  	-1.70,-1.70,-1.70,-0.95,-0.95,-0.95,  	-0.10,-0.04,0.00,25.26
0.15,-5.85,0.60,0.02,  	0.01,-0.01,  	-1.56,-1.57,-1.56,-0.89,-0.88,-0.89,  	-0.10,-0.04,0.00,25.26
0.17,-5.83,0.59,0.02,  	-0.01,0.01,  	-1.56,-1.56,-1.56,-0.90,-0.90,-0.90,  	-0.10,-0.04,0.00,25.26
0.19,-5.83,0.58,0.02,  	-0.00,-0.00,  	-1.56,-1.56,-1.56,-0.90,-0.90,-0.90,  	-0.10,-0.04,0.00,25.26
0.20,-5.81,0.57,0.02,  	0.00,-0.00,  	-1.62,-1.62,-1.62,-0.95,-0.94,-0.94,  	-0.10,-0.04,0.00,25.26
0.21,-5.80,0.55,0.02,  	-0.01,0.00,  	-1.63,-1.63,-1.63,-0.98,-0.97,-0.98,  	-0.10,-0.04,0.00,25.26
0.21,-5.79,0.55,0.02,  	0.01,-0.01,  	-1.52,-1.53,-1.52,-0.77,-0.78,-0.77,  	-0.10,-0.04,0.00,25.26
0.26,-5.74,0.59,0.02,  	0.00,0.00,  	-1.43,-1.43,-1.43,-0.28,-0.30,-0.28,  	-0.10,-0.04,0.00,25.26
0.27,-5.74,0.61,0.03,  	0.00,0.00,  	-1.42,-1.42,-1.42,-0.24,-0.24,-0.24,  	-0.10,-0.04,0.00,25.26
0.28,-5.73,0.63,0.03,  	0.00,0.00,  	-1.70,-1.69,-1.70,-0.50,-0.49,-0.50,  	-0.10,-0.04,0.00,25.26
0.31,-5.72,0.63,0.03,  	-0.01,0.01,  	-1.65,-1.65,-1.65,-0.49,-0.49,-0.49,  	-0.10,-0.04,0.00,25.26
0.31,-5.69,0.63,0.03,  	0.00,0.01,  	-1.51,-1.50,-1.51,-0.61,-0.62,-0.61,  	-0.10,-0.04,0.00,25.26
0.36,-5.64,0.66,0.02,  	0.00,-0.00,  	-1.30,-1.31,-1.30,-0.41,-0.42,-0.41,  	-0.10,-0.04,0.00,25.25
0.38,-5.64,0.67,0.01,  	0.01,-0.00,  	-1.28,-1.28,-1.28,-0.39,-0.39,-0.39,  	-0.10,-0.04,0.00,25.25
0.41,-5.62,0.68,0.01,  	0.00,0.00,  	-1.39,-1.39,-1.39,-0.56,-0.56,-0.56,  	-0.10,-0.04,0.00,25.26
0.42,-5.59,0.70,0.01,  	0.01,-0.00,  	-1.50,-1.49,-1.50,-0.64,-0.64,-0.64,  	-0.10,-0.04,0.00,25.26
0.43,-5.57,0.72,0.01,  	0.00,-0.00,  	-1.60,-1.60,-1.60,-0.41,-0.41,-0.41,  	-0.10,-0.04,0.00,25.26
0.45,-5.55,0.76,0.01,  	-0.00,0.00,  	-1.50,-1.50,-1.50,-0.27,-0.27,-0.27,  	-0.10,-0.04,0.00,25.26
0.45,-5.55,0.80,0.01,  	0.01,-0.00,  	-1.49,-1.49,-1.49,-0.25,-0.25,-0.25,  	-0.10,-0.04,0.00,25.26
0.45,-5.55,0.84,0.01,  	-0.01,0.00,  	-1.60,-1.59,-1.60,0.01,0.00,0.01,  	-0.10,-0.04,0.00,25.26
0.47,-5.55,0.85,0.01,  	-0.00,-0.00,  	-1.69,-1.69,-1.69,-0.16,-0.16,-0.16,  	-0.10,-0.04,0.00,25.26
0.47,-5.53,0.87,0.01,  	-0.00,0.00,  	-1.66,-1.66,-1.66,-0.38,-0.38,-0.38,  	-0.10,-0.04,0.00,25.26
0.48,-5.52,0.89,0.01,  	0.00,-0.00,  	-1.66,-1.66,-1.66,-0.44,-0.44,-0.44,  	-0.10,-0.04,0.00,25.26
0.48,-5.52,0.90,0.01,  	-0.00,0.00,  	-1.66,-1.66,-1.66,-0.45,-0.45,-0.45,  	-0.10,-0.04,0.00,25.26
0.46,-5.52,0.87,0.01,  	-0.00,-0.00,  	-1.67,-1.67,-1.67,-0.53,-0.52,-0.53,  	-0.10,-0.04,0.00,25.26
0.46,-5.54,0.87,0.01,  	0.00,-0.00,  	-1.91,-1.91,-1.91,-1.04,-1.03,-1.04,  	-0.10,-0.04,0.00,25.27
0.47,-5.54,0.87,0.01,  	0.00,-0.00,  	-1.77,-1.77,-1.77,-0.71,-0.71,-0.71,  	-0.10,-0.04,0.00,25.26
0.48,-5.53,0.89,0.01,  	0.01,-0.01,  	-1.64,-1.65,-1.64,-0.72,-0.72,-0.72,  	-0.10,-0.04,0.00,25.26
0.48,-5.52,0.90,0.01,  	-0.01,0.00,  	-1.58,-1.59,-1.58,-0.51,-0.52,-0.51,  	-0.10,-0.04,0.00,25.26
0.49,-5.52,0.88,0.01,  	0.00,-0.00,  	-1.74,-1.74,-1.74,-0.53,-0.53,-0.53,  	-0.10,-0.04,0.00,25.26
0.48,-5.51,0.87,0.01,  	0.01,-0.00,  	-1.63,-1.63,-1.63,-0.90,-0.90,-0.90,  	-0.10,-0.04,0.00,25.26
0.47,-5.53,0.85,0.01,  	-0.02,0.01,  	-1.96,-1.95,-1.95,-0.84,-0.85,-0.84,  	-0.10,-0.04,0.00,25.26
0.47,-5.53,0.84,0.01,  	-0.01,-0.00,  	-1.70,-1.71,-1.70,-0.92,-0.91,-0.92,  	-0.10,-0.04,0.00,25.26
0.46,-5.53,0.84,0.01,  	0.00,-0.00,  	-1.67,-1.67,-1.67,-0.93,-0.93,-0.93,  	-0.10,-0.04,0.00,25.26
0.46,-5.54,0.83,0.01,  	0.01,-0.00,  	-1.87,-1.86,-1.87,-0.74,-0.75,-0.74,  	-0.10,-0.04,0.00,25.26
0.46,-5.54,0.81,0.01,  	0.01,0.00,  	-1.80,-1.80,-1.80,-0.79,-0.79,-0.79,  	-0.10,-0.04,0.00,25.26
0.47,-5.53,0.83,0.01,  	0.01,-0.00,  	-1.67,-1.67,-1.67,-0.56,-0.58,-0.56,  	-0.10,-0.04,0.00,25.26
0.47,-5.53,0.84,0.01,  	-0.02,0.01,  	-1.65,-1.65,-1.65,-0.52,-0.52,-0.52,  	-0.10,-0.04,0.00,25.26
0.48,-5.53,0.83,0.01,  	0.02,-0.01,  	-1.77,-1.76,-1.77,-0.40,-0.40,-0.40,  	-0.10,-0.04,0.00,25.26
0.48,-5.52,0.82,0.02,  	0.02,-0.00,  	-1.61,-1.62,-1.61,-0.81,-0.79,-0.81,  	-0.10,-0.04,0.00,25.26
0.48,-5.52,0.80,0.02,  	-0.01,0.01,  	-1.76,-1.76,-1.76,-0.91,-0.90,-0.90,  	-0.10,-0.04,0.00,25.26
0.49,-5.51,0.80,0.02,  	-0.02,0.01,  	-1.60,-1.61,-1.60,-0.89,-0.88,-0.88,  	-0.10,-0.04,0.00,25.26
0.50,-5.50,0.78,0.02,  	-0.00,-0.01,  	-1.59,-1.59,-1.59,-0.89,-0.89,-0.89,  	-0.10,-0.04,0.00,25.26
0.50,-5.50,0.78,0.02,  	-0.00,-0.00,  	-1.59,-1.59,-1.59,-0.89,-0.89,-0.89,  	-0.10,-0.04,0.00,25.26
0.51,-5.50,0.80,0.02,  	-0.02,0.01,  	-1.65,-1.65,-1.65,-0.67,-0.68,-0.67,  	-0.10,-0.04,0.00,25.26
0.51,-5.49,0.82,0.02,  	0.01,-0.01,  	-1.61,-1.61,-1.61,-0.40,-0.41,-0.40,  	-0.10,-0.04,0.00,25.26
0.51,-5.49,0.82,0.02,  	0.01,-0.01,  	-1.55,-1.55,-1.55,-0.52,-0.52,-0.52,  	-0.10,-0.04,0.00,25.26
0.52,-5.48,0.83,0.02,  	0.00,0.00,  	-1.53,-1.53,-1.53,-0.52,-0.52,-0.52,  	-0.10,-0.04,0.00,25.26
0.53,-5.46,0.85,0.02,  	0.00,0.00,  	-1.52,-1.52,-1.52,-0.51,-0.51,-0.51,  	-0.10,-0.04,0.00,25.26
0.53,-5.47,0.87,0.02,  	-0.01,0.00,  	-1.84,-1.82,-1.83,-0.52,-0.52,-0.52,  	-0.10,-0.04,0.00,25.26
0.53,-5.47,0.86,0.02,  	0.03,-0.01,  	-1.78,-1.78,-1.77,-0.41,-0.42,-0.41,  	-0.10,-0.04,0.00,25.26
0.52,-5.47,0.87,0.01,  	0.02,0.00,  	-1.73,-1.73,-1.73,-0.79,-0.77,-0.79,  	-0.10,-0.04,0.00,25.26
0.52,-5.48,0.87,0.01,  	-0.01,0.00,  	-1.86,-1.86,-1.86,-0.56,-0.56,-0.56,  	-0.10,-0.04,0.00,25.26
0.54,-5.48,0.87,0.01,  	-0.00,-0.00,  	-1.76,-1.76,-1.76,-0.67,-0.67,-0.67,  	-0.10,-0.04,0.00,25.26
0.54,-5.46,0.87,0.01,  	-0.00,-0.00,  	-1.52,-1.54,-1.52,-0.67,-0.67,-0.67,  	-0.10,-0.04,0.00,25.26
0.54,-5.46,0.87,0.01,  	0.00,-0.00,  	-1.72,-1.72,-1.72,-0.70,-0.70,-0.70,  	-0.10,-0.04,0.00,25.26
0.54,-5.46,0.87,0.01,  	0.01,-0.00,  	-1.80,-1.80,-1.80,-0.71,-0.71,-0.71,  	-0.10,-0.04,0.00,25.26
0.55,-5.46,0.90,0.01,  	0.02,-0.01,  	-1.81,-1.81,-1.81,-0.64,-0.64,-0.64,  	-0.10,-0.04,0.00,25.26
0.56,-5.45,0.90,0.02,  	-0.02,0.01,  	-1.47,-1.48,-1.47,-0.29,-0.31,-0.29,  	-0.10,-0.04,0.00,25.26
0.56,-5.44,0.90,0.03,  	0.01,-0.01,  	-1.63,-1.62,-1.63,-0.61,-0.59,-0.61,  	-0.09,-0.04,0.00,25.26
0.55,-5.44,0.90,0.03,  	-0.02,0.01,  	-1.66,-1.66,-1.66,-0.74,-0.73,-0.74,  	-0.09,-0.04,0.00,25.26
0.55,-5.45,0.89,0.03,  	-0.02,0.00,  	-1.84,-1.84,-1.84,-0.76,-0.75,-0.76,  	-0.10,-0.04,0.00,25.26
0.54,-5.45,0.87,0.03,  	0.01,0.00,  	-1.83,-1.83,-1.83,-0.77,-0.77,-0.77,  	-0.10,-0.04,0.00,25.26
0.52,-5.46,0.86,0.02,  	-0.02,0.01,  	-1.83,-1.83,-1.83,-0.85,-0.85,-0.85,  	-0.10,-0.04,0.00,25.26
0.50,-5.48,0.85,0.02,  	-0.02,0.00,  	-2.05,-2.04,-2.05,-0.87,-0.86,-0.87,  	-0.10,-0.04,0.00,25.27
0.49,-5.50,0.85,0.02,  	0.01,-0.01,  	-1.95,-1.95,-1.95,-0.81,-0.81,-0.81,  	-0.10,-0.04,0.00,25.26
0.47,-5.53,0.87,0.02,  	0.00,0.00,  	-1.98,-1.98,-1.98,-0.41,-0.43,-0.41,  	-0.10,-0.04,0.00,25.26
0.48,-5.52,0.87,0.02,  	-0.01,0.00,  	-1.69,-1.70,-1.69,-0.62,-0.61,-0.62,  	-0.10,-0.04,0.00,25.26
0.47,-5.52,0.85,0.03,  	0.02,-0.01,  	-1.66,-1.66,-1.66,-0.64,-0.64,-0.64,  	-0.10,-0.04,0.00,25.26
0.47,-5.53,0.83,0.04,  	-0.03,0.01,  	-1.85,-1.84,-1.85,-1.05,-1.03,-1.05,  	-0.10,-0.04,0.00,25.26
0.47,-5.53,0.81,0.04,  	0.02,-0.01,  	-1.67,-1.67,-1.67,-0.93,-0.93,-0.93,  	-0.10,-0.04,0.00,25.26
0.47,-5.53,0.80,0.04,  	-0.02,0.01,  	-1.70,-1.70,-1.70,-0.97,-0.97,-0.97,  	-0.10,-0.04,0.00,25.26
0.47,-5.53,0.80,0.03,  	0.03,-0.02,  	-1.76,-1.76,-1.76,-0.64,-0.66,-0.64,  	-0.10,-0.04,0.00,25.26
0.46,-5.53,0.83,0.02,  	-0.02,0.02,  	-1.77,-1.77,-1.77,-0.61,-0.61,-0.61,  	-0.10,-0.04,0.00,25.26
0.46,-5.54,0.84,0.01,  	-0.02,0.00,  	-1.84,-1.84,-1.84,-0.35,-0.35,-0.35,  	-0.10,-0.04,0.00,25.26
0.46,-5.54,0.85,0.01,  	-0.01,-0.01,  	-1.83,-1.83,-1.83,-0.45,-0.44,-0.45,  	-0.10,-0.04,0.00,25.26
